,Unnamed: 0,author,category,date_published,description,dislikes,duration,keywords,length,likes,rating,subscribers,thumb,title,url,username,videoid,viewcount,subscriberCount
1383,1383,ttCountenance,Sports,2010-11-26 22:30:16,"European Champions League: SVS Niederösterreich (AUT) - TTF LIEBHERR Ochsenhausen (GER).

ttCountenance and GecaPhoenix facebook page:

http://www.facebook.com/TableTennisRulez :-)

If you take table tennis very seriously I highly recommend you this table tennis equipment:

Sale up to 50% off !! Check out this link:
http://goo.gl/msCH0B

10% off for 2 pairs of rubber sheets:
http://goo.gl/ftBgTr

Glues:
http://goo.gl/pRj0An

Robots - huge discounts:
http://goo.gl/YVoUQ3",2.0,00:09:00,"['Table', 'Tennis', 'Ping', 'Pong', 'Wang', 'Hao', 'Xi', 'Zeng', 'Yi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Vladimir', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean', 'Michel', 'Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze', 'Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Lucjan', 'Blaszczyk', 'Tang', 'Peng', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Yining', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning', 'Lee', 'Jung', 'Woo', 'Qiu', 'Yike']",540,82.0,4.90476179123,201,http://i.ytimg.com/vi/iCKl_QBVX4E/default.jpg,Champions League: Chen Weixing-Marcos Freitas,https://www.youtube.com/watch?v=iCKl_QBVX4E,ttCountenance,iCKl_QBVX4E,31691,38126
1384,1384,lumm71,Sports,2011-03-12 20:42:53,"Table Tennis: ETTU Cup 2010/2011. Teams: TTC Grenzau (Germany) vs Chartres ASTT (France). Source: TTC Grenzau. Match 1: Kenji Matsudaira (Japan) vs Pär Gerell (Sweden).
Visit my homepage for more table tennis videos: http://www.TT-Action.de",1.0,00:04:11,"['ETTU', 'Tischtennis', 'table tennis', 'table', 'tenistavolo', 'bordtennis', 'tennis', 'tenis', 'tafeltennis', 'TTC Grenzau', 'Chartres ASTT', 'Pär Gerell', 'Kenji Matsudaira', 'ittf', 'DTTL', 'ping pong']",251,16.0,4.7647056579600005,201,http://i.ytimg.com/vi/j-wszFVJzrE/default.jpg,ETTU Cup 2011: Kenji Matsudaira vs Pär Gerell,https://www.youtube.com/watch?v=j-wszFVJzrE,lumm71,j-wszFVJzrE,7069,236
1385,1385,TableTennisDaily2,Sports,2010-06-30 09:37:48,"Click link to join Tabletennisdaily2 on facebook!
http://www.facebook.com/#/pages/TableTennisDaily/224333194331?ref=ts

WANT TO IMPROVE YOUR TABLETENNIS GUYS ??? Click the link below, it has excellent advice/products for you to improve your own game!!! Ur one click away

http://www.table-tennis-secrets.com

Join TTD2 on facebook!
http://www.facebook.com/#/pages/TableTennisDaily/224333194331?ref=ts

China vs World 2010 -  Ning Ding vs Daniela Dodean",2.0,00:03:25,"['Xi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Table', 'Tennis', 'Ping', 'Pong', 'tabletennisdaily2', 'Wang', 'Hao', 'Samsonov', 'Schlager', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Chuang', 'Chih', 'Yuan', 'Maze']",205,3.0,3.40000009537,201,http://i.ytimg.com/vi/kviWYitmdHs/default.jpg,China vs World's 2010 -  Ning Ding vs Daniela Dodean,https://www.youtube.com/watch?v=kviWYitmdHs,TableTennisDaily2,kviWYitmdHs,5926,3071
1386,1386,ttlondon2012,Sports,2013-03-30 10:40:14,"My recommendation for great quality table tennis equipment: 
Rubbers:
Yasaka Mark V - http://goo.gl/ORGMes
DHS Neo Hurricane III - http://goo.gl/yMt5qN
Bluefire M1 Turbo - http://goo.gl/bsArLm
Bluefire M1 - http://goo.gl/JO4Ksv
Bluefire M2 - http://goo.gl/MMj8ya
Bluefire M3 - http://goo.gl/TlGdI8
Tenergy 05 - http://goo.gl/i300RJ
Rasant Turbo - http://goo.gl/97Y1lX
Calibra - http://goo.gl/WLCa67

Blades:
Timo Boll ALC - http://goo.gl/qSwSSF
J.O.Waldner Senso - http://goo.gl/To3pAk - http://goo.gl/ftSG0y - http://goo.gl/CfApzc
Ovtcharov Senso - http://goo.gl/bw0VOh - http://goo.gl/cKbrwy
Wang Xi Dotec - http://goo.gl/e25gs6
Waldner Legend Carbon - http://goo.gl/xb0rM1
Persson Seven - http://goo.gl/oso2Pr
Waldner Off WC-89 - http://goo.gl/pjGJWK
Persson Off WC-89 - http://goo.gl/dpjCeU
Appelgren Off WC-89 - http://goo.gl/6I6WCf
Hypertouch - http://goo.gl/h7iioD
Carbonado - http://goo.gl/PbpU6J
Hurricane - http://goo.gl/J3a8y8
Hayabusa - http://goo.gl/mrTHLR
Ebenholz - http://goo.gl/F9xtE1 - http://goo.gl/rMkTEZ
Matsushita Victas - http://goo.gl/mMA7xI - http://goo.gl/91NG3m

Shoes: 
Mizuno Wave Drive 6 - http://goo.gl/uOSJcO
Mizuno Wave Drive A2 - http://goo.gl/qE0KcK
Asics Gel Blast 4 - http://goo.gl/ZW6GnX
Adidas TT Courtblast Pro - http://goo.gl/sOT4jI
Adidas Adizero - http://goo.gl/YRoLjh
Stiga Instinct - http://goo.gl/WVaZdF
Joola B-Swift - http://goo.gl/yxege4
Tibhar Blue Spirit - http://goo.gl/iPw51b
Donic Daytona - http://goo.gl/r37mSJ

Balls: 
Stiga 3-Star Orange - http://goo.gl/950O1E
Stiga 3-Star White - http://goo.gl/zc1Fqi
Butterfly 3-Star - http://goo.gl/r6LWHD - http://goo.gl/pdiZq2
DHS 3-Star - http://goo.gl/FYeM9q - http://goo.gl/p11nIR 
Tibhar 3-Star - http://goo.gl/e7vrFR

Tables:
JOOLA Inside Table Tennis Table - http://goo.gl/wnyLeb
Adidas Pro Table Tennis Table - http://goo.gl/XP7MBU
Kettler Table Tennis Table Champ 5.0 - http://goo.gl/c9Nosl
Butterfly Table Tennis Table Easifold Deluxe - http://goo.gl/Ht6cH1
Cornilleau Pro Table - http://goo.gl/Eb9Vb7 - http://goo.gl/0FbPz3

Rackets: 
Butterfly Table Tennis Racket - http://goo.gl/aC4vus - http://goo.gl/rkbaaE
DHS Table Tennis Racket - http://goo.gl/xrBwGe
Stiga Table Tennis Racket - http://goo.gl/2tKWYS
Donic Table Tennis Racket - http://goo.gl/GpXcyX

Robot:
Tibhar Robo Pro Master - http://goo.gl/Q8YTUq
Joola TT-ROBOT Compact - http://goo.gl/4BvVrI
Robo TTmatic - http://goo.gl/1LrEBR

All Credits & Many Thanks to ITTF / itTV [Full Match on http://www.ittf.com/ittv/] 
2013 World Team Classic, 28 Mar 2013 - 31 Mar 2013, Guangzhou, China
Follow me on Facebook http://www.facebook.com/TtLondon2012
For more news, information and videos on the Qatar Open 2013 click here http://www.tabletennisdaily.co.uk/forum/showthread.php?4530-World-Team-Classic-2013 Donate :) ► https://goo.gl/JrOCJq ◄",0.0,00:04:57,"['Table', 'Tennis', 'Tennistavolo', 'Tischtennis', 'Bordtennis', '卓球', 'Tenis', 'de', 'mesa', 'Wang', 'Hao', 'Ma', 'Long', 'Lin', 'Xu', 'Xin', 'Zhang', 'Jike', 'Timo', 'Boll', 'Chen', 'Qi', 'Jan', 'Ove', 'Waldner', 'Joo', 'Se', 'Hyuk', 'Ryu', 'Seung', 'Min', 'Ovtcharov', 'Apolonia', 'Weixing', 'Schlager', 'Mizutani', 'Koki', 'Niwa', 'Persson', 'Maze', 'koki', 'niwa', 'gustavo', 'tsuboi', 'world', 'team', 'classic', '2013', 'new']",297,13.0,5.0,201,http://i.ytimg.com/vi/veLn6Z6pQGY/default.jpg,Koki Niwa vs Gustavo Tsuboi (World Team Classic 2013),https://www.youtube.com/watch?v=veLn6Z6pQGY,ttlondon2012,veLn6Z6pQGY,4831,63376
1387,1387,ttlondon2012,Sports,2012-11-02 19:32:14,"ITTF World Tour German Open 31 October - 04 November 2012

Elizabeta Samara Vs Margaryta Pesotska (German Open 2012) Round 2 Donate :) ► https://goo.gl/JrOCJq ◄",0.0,00:02:18,"['Tennistavolo', 'Tischtennis', 'Bordtennis', '卓球', 'Top', 'sin', 'Topspin', 'Tenis', 'de', 'mesa', 'Tennis', 'table', 'Timo', 'Boll', 'Wang', 'Hao', 'Xu', 'Xin', 'Ma', 'Long', 'Liqin', 'Mizutani', 'Daniela', 'Dodean', 'Liu', 'Shiwen', '王皓', '许昕', '刘诗雯', 'Jan', 'Ove', 'Waldner', 'Gatien', 'Adrien', 'Mattenet', 'Seung', 'Min', 'Bojan', 'Tokic', 'Chuang', 'Chih-Yuan', 'Gao', 'Ning', 'German', 'Open', '2012', 'Ryu', 'Elizabeta', 'Samara', 'Vs', 'Margaryta', 'Pesotska', '(Germa', '2012)', 'Schlager', 'Weixing', 'Joo', 'Se']",138,2.0,5.0,201,http://i.ytimg.com/vi/wsqeYa2g4jw/default.jpg,Elizabeta Samara Vs Margaryta Pesotska (German Open 2012),https://www.youtube.com/watch?v=wsqeYa2g4jw,ttlondon2012,wsqeYa2g4jw,310,63376
1388,1388,ttprovider,Sports,2010-07-04 15:46:37,"Table Tennis: 2010 Japan Open - Kobe, JPN, Jul 1 - Jul 4 , 2010. Men's Doubles - Semifinal: Kenta Matsudaira/Koki Niwa (JPN) vs. Jiang Tianyi/Leung Chu Yan (HKG)
=======
Follow ""TTProvider"" now also on FACEBOOK!
http://www.facebook.com/pages/TTProvider/108447812523293
=======
If you like my videos make sure you SUBSCRIBE to not miss any table tennis videos in the future.",0.0,00:04:54,"['Table', 'Tennis', 'Ping', 'Pong', 'ttprovider', 'Wang', 'Hao', 'Xi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Chuang', 'Chih', 'Yuan', 'Maze', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning']",294,25.0,5.0,201,http://i.ytimg.com/vi/wusS7XtCYW8/default.jpg,Japan Open 2010: Kenta Matsudaira/Koki Niwa-Jiang Tianyi/Leung Chu Yan,https://www.youtube.com/watch?v=wusS7XtCYW8,ttprovider,wusS7XtCYW8,16408,18595
1389,1389,ttprovider,Sports,2010-08-22 12:55:03,"Table Tennis: 2010 China Open - Suzhou, CHN, Aug 18 - Aug 22 , 2010. Men's Singles - Semifinal: Ma Lin (CHN) vs. Xu Xin (CHN)
=======
Follow ""TTProvider"" now also on FACEBOOK!
http://www.facebook.com/pages/TTProvider/108447812523293
=======
If you like my videos make sure you SUBSCRIBE to not miss any table tennis videos in the future.",0.0,00:04:49,"['Table', 'Tennis', 'Ping', 'Pong', 'ttprovider', 'Wang', 'Hao', 'Xi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Chuang', 'Chih', 'Yuan', 'Maze', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning']",289,146.0,5.0,201,http://i.ytimg.com/vi/xtXflDEgT18/default.jpg,China Open 2010: Ma Lin-Xu Xin,https://www.youtube.com/watch?v=xtXflDEgT18,ttprovider,xtXflDEgT18,73526,18595
1390,1390,ttCountenance,Sports,2011-05-16 19:24:58,"World Table Tennis Championships,08 May 2011 - 15 May 2011, Rotterdam, NED. Women's Doubles Final.

ttCountenance and GecaPhoenix facebook page:

http://www.facebook.com/TableTennisRulez :-)

If you take table tennis very seriously I highly recommend you this table tennis equipment:

Sale up to 50% off !! Check out this link:
http://goo.gl/msCH0B

10% off for 2 pairs of rubber sheets:
http://goo.gl/ftBgTr

Glues:
http://goo.gl/pRj0An

Robots - huge discounts:
http://goo.gl/YVoUQ3",2.0,00:06:20,"['Table', 'Tennis', 'Ping', 'Pong', 'Wang', 'Hao', 'Xi', 'Zeng', 'Yi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Vladimir', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean', 'Michel', 'Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze', 'Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Lucjan', 'Blaszczyk', 'Tang', 'Peng', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Yining', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning', 'Lee', 'Jung', 'Woo', 'Qiu', 'Yike']",380,32.0,4.7647056579600005,201,http://i.ytimg.com/vi/8kwrEAXIXwg/default.jpg,WTTC: Li Xiaoxia Guo Yue-Ding Ning Guo Yan,https://www.youtube.com/watch?v=8kwrEAXIXwg,ttCountenance,8kwrEAXIXwg,18845,38126
1391,1391,ttprovider,Sports,2010-04-15 22:53:24,"Follow ""TTProvider"" now also on FACEBOOK!
http://www.facebook.com/pages/TTProvider/108447812523293?ref=ts
=======
If you like my videos make sure you SUBSCRIBE to not miss any table tennis videos in the future.
=======
Table Tennis: 2010 Asia vs. Euro Allstar-Series in Beijing (CHN); Day 2 Match 4 - Wang Liqin vs. Vladimir Samsonov; April 15 2010",7.0,00:05:30,"['Table', 'Tennis', 'Ping', 'Pong', 'Wang', 'Hao', 'Xi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Chuang', 'Chih', 'Yuan', 'Maze', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning']",330,91.0,4.71428585052,201,http://i.ytimg.com/vi/9OTw_zJPbnQ/default.jpg,Asia vs. Europe 2010: Wang Liqin - Vladimir Samsonov,https://www.youtube.com/watch?v=9OTw_zJPbnQ,ttprovider,9OTw_zJPbnQ,108841,18595
1392,1392,ttprovider,Sports,2010-04-22 12:50:59,"The video material here is owned by www.tt-total.tv. Visit www.tt-total.tv for watching the complete highlights and more table tennis videos!
=======
Follow ""TTProvider"" now also on FACEBOOK!
http://www.facebook.com/pages/TTProvider/108447812523293?ref=ts
=======
If you like my videos make sure you SUBSCRIBE to not miss any table tennis videos in the future.
=======
Table Tennis: 2010 German National Championships (NDM) in Trier (Germany); Men's Doubles Final: Dimitrij Ovtcharov/Patrick Baum vs. Bastian Steger/Lars Hielscher; March 2010",3.0,00:07:19,"['Table', 'Tennis', 'Ping', 'Pong', 'Wang', 'Hao', 'Xi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Chuang', 'Chih', 'Yuan', 'Maze', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning']",439,12.0,4.19999980927,201,http://i.ytimg.com/vi/CRJwcygrAy8/default.jpg,German Championships 2010: Dimitrij Ovtcharov/Patrick Baum - Bastian Steger/Lars Hielscher,https://www.youtube.com/watch?v=CRJwcygrAy8,ttprovider,CRJwcygrAy8,15586,18595
1393,1393,TVDerendingenTT,Sports,2009-12-06 02:15:33,Match der C-Liga Kreisklasse des Tischtennis Verbandes Württemberg Hohenzollern Saison 2009/2010,0.0,00:01:27,"['Matrix', 'ping', 'pong', 'tabletennis', 'toprated', 'video', 'funny', 'lol', 'sport', 'jumping', 'amazing', 'million', 'view', 'sports', '10', 'gaming', 'america', 'england', 'japan', 'china', 'fast', 'event', 'break', 'forums', 'audio', 'enter', 'DTTL', 'Table', 'tisch', 'tennis', 'Butterfly', 'DONIC', 'Joola', 'TSP', 'Gewo', 'Holz', 'Schläger', 'andro', 'Tübingen', 'Turnverein', 'Derendingen', 'TTWH', 'Württemberg', 'Hohenzollern', 'Michael', 'Hendrik', 'SV', '03', 'Hügelhalle']",87,2.0,5.0,201,http://i.ytimg.com/vi/JAwVZAOoUmA/default.jpg,Michael R. (2) vs. Hendrik R. (1) SV Tübingen 03 -   04.12.2009.m2ts,https://www.youtube.com/watch?v=JAwVZAOoUmA,TVDerendingenTT,JAwVZAOoUmA,527,25
1394,1394,GecaPhoenix,Sports,2011-02-22 16:46:32,"Tennistavolo Tischtennis Bordtennis 卓球 Top sin Topspin Tenis de mesa Tennis de table Jean Michel Saive Chen Weixing ECL 

More table tennis match on ttAction and ttDaily site:
http://www.tabletennisdaily.co.uk/
http://www.tt-action.de",0.0,00:08:16,"['Tennistavolo', 'Tischtennis', 'Bordtennis', '卓球', 'Top', 'sin', 'Topspin', 'Tenis', 'de', 'mesa', 'Tennis', 'table', 'Jean', 'Michel', 'Saive', 'Chen', 'Weixing', 'ECL']",496,51.0,5.0,201,http://i.ytimg.com/vi/J6F-ZoAsXcA/default.jpg,Jean-Michel Saive vs Chen Weixing[ECL 2008],https://www.youtube.com/watch?v=J6F-ZoAsXcA,GecaPhoenix,J6F-ZoAsXcA,9180,17229
1395,1395,lumm71,Sports,2011-03-13 11:07:01,"Table Tennis: ETTU Cup 2010/2011. Teams: TTC Grenzau (Germany) vs Chartres ASTT (France). Source: TTC Grenzau. Match 2: Robert Gardos (Austria) - Gao Ning (Singapur)
Visit my homepage for more table tennis videos: http://www.TT-Action.de",2.0,00:05:51,"['ETTU', 'Tischtennis', 'table tennis', 'table', 'tenistavolo', 'bordtennis', 'tennis', 'tenis', 'tafeltennis', 'TTC Grenzau', 'Chartres ASTT', 'Robert Gardos', 'Gao Ning', 'ittf', 'DTTL', 'ping pong']",351,9.0,4.2727274894699985,201,http://i.ytimg.com/vi/KNLzOnrzCPs/default.jpg,ETTU Cup 2011: Robert Gardos vs Gao Ning,https://www.youtube.com/watch?v=KNLzOnrzCPs,lumm71,KNLzOnrzCPs,4475,236
1396,1396,ttprovider,Sports,2010-10-22 12:31:54,"Table Tennis: Grand Prix de Levallois, October 17 2010; Werner Schlager vs. Vladimir Samsonov
=======
Follow ""TTProvider"" now also on FACEBOOK!
http://www.facebook.com/pages/TTProvider/108447812523293
=======
If you like my videos make sure you SUBSCRIBE to not miss any table tennis videos in the future.",1.0,00:05:21,"['Table', 'Tennis', 'Ping', 'Pong', 'ttprovider', 'Wang', 'Hao', 'Xi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Chuang', 'Chih', 'Yuan', 'Maze', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning']",321,17.0,4.77777767181,201,http://i.ytimg.com/vi/KQhoTUMZRbQ/default.jpg,Grand Prix de Levallois 2010: Werner Schlager-Vladimir Samsonov (Semifinal),https://www.youtube.com/watch?v=KQhoTUMZRbQ,ttprovider,KQhoTUMZRbQ,6006,18595
1397,1397,ttprovider,Sports,2010-06-30 00:46:20,"Table Tennis: 2010 TTStar Pro Series - Germany Summer-Special, June 28th/29th 2010, Hermeskeil (GER); Final: Richard Vyborny (GER) - Zoltan Fejer-Konnerth (GER)
=======
Follow ""TTProvider"" now also on FACEBOOK!
http://www.facebook.com/pages/TTProvider/108447812523293
=======
If you like my videos make sure you SUBSCRIBE to not miss any table tennis videos in the future.",1.0,00:04:00,"['Table', 'Tennis', 'Ping', 'Pong', 'ttprovider', 'TTStar', 'Pro', 'Series', 'Zoltan', 'Fejer-Konnerth', 'Richard', 'Vyborny', 'Wang', 'Hao', 'Xi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Chuang', 'Chih', 'Yuan', 'Maze', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning']",240,26.0,4.85185194016,201,http://i.ytimg.com/vi/NyHEr9Wullk/default.jpg,TTStar Pro Series: Richard Vyborny-Zoltan Fejer-Konnerth,https://www.youtube.com/watch?v=NyHEr9Wullk,ttprovider,NyHEr9Wullk,10472,18595
1398,1398,ttprovider,Sports,2010-04-05 19:41:50,"Follow ""TTProvider"" now also on FACEBOOK!
http://www.facebook.com/pages/TTProvider/108447812523293?ref=ts
=======
If you like my videos make sure you SUBSCRIBE to not miss any table tennis videos in the future.
=======
Table Tennis: 2010 Volkswagen Cup - Spectacular Pairs Round 1: Ulf Carlsson, Jorgen Persson; March 2010",1.0,00:04:48,"['Table', 'Tennis', 'Ping', 'Pong', 'Wang', 'Hao', 'Xi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Chuang', 'Chih', 'Yuan', 'Maze', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning']",288,18.0,4.789473533630001,201,http://i.ytimg.com/vi/QW6zGRtKu4c/default.jpg,"Spectacular Pairs Round 1: Ulf Carlsson, Jorgen Persson",https://www.youtube.com/watch?v=QW6zGRtKu4c,ttprovider,QW6zGRtKu4c,10180,18595
1399,1399,canpingpong,Sports,2010-02-21 20:00:34,"2010 Qatar Open - ITTF Pro Tour , Doha, QAT, Feb 17 - Feb 21 , 2010
Women Singles, Quater final",0.0,00:06:07,"['GUO', 'Yan', '郭焱', 'JIANG', 'Huajun', '姜华君', '2010', 'Qatar', 'Open', 'ITTF', 'Pro', 'Tour', '国际乒联职业巡回赛', '乒乓球', 'Table', 'Tennis', 'Ping', 'Pong']",367,0.0,0.0,201,http://i.ytimg.com/vi/SX2uwmmZqog/default.jpg,GUO Yan (郭焱) vs. JIANG Huajun (姜华君) (4) - 2010 Qatar Open - ITTF Pro Tour (1/4),https://www.youtube.com/watch?v=SX2uwmmZqog,canpingpong,SX2uwmmZqog,1541,1117
1400,1400,ttprovider,Sports,2010-09-19 12:34:18,You'll find more videos from the European Table Tennis Championships 2010 at ttcountenance's channel. Check it out on http://youtube.com/ttcountenance/! Many videos in great quality there! Enjoy!,5.0,00:00:37,"['Table', 'Tennis', 'Ping', 'Pong', 'European', 'Championships', 'ttprovider', 'Timo', 'Boll', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Weixing', 'Gardos', 'Apolonia', 'Saive', 'Waldner', 'Persson', 'Kreanga', 'Christian', 'Suss', 'Baum', 'Patrick', 'Legout', 'Karakasevic', 'Primorac', 'Gacina', 'Gerell', 'Lundqvist', 'Svensson', 'Kuzmin', 'Smirnov', 'Skachkov', 'Korbel', 'Prokopcov', 'Simoncik', 'Crisan', 'Dodean', 'Daniela', 'Wu', 'Jiaduo', 'Li', 'Qian', 'Jie', 'Jiao', 'Liu', 'Jia']",37,7.0,3.33333325386,201,http://i.ytimg.com/vi/SvjnIVwzHyI/default.jpg,More Videos from ETTC 2010 @ ttcountenance,https://www.youtube.com/watch?v=SvjnIVwzHyI,ttprovider,SvjnIVwzHyI,4879,18595
